ilosc 	 alpha 	 beta 	 pj_max 	 inst 	 time 	 wynik 	 regeneracja
 20 	 0.2 	 0.02 	 30 	 	 12	0.891	16717.7	59
 20 	 0.2 	 0.02 	 30 	 	 13	0.985	12279.1	47
 20 	 0.2 	 0.02 	 30 	 	 14	0.375	8420.58	32
 20 	 0.2 	 0.02 	 30 	 	 15	0.609	12897.8	52
 20 	 0.2 	 0.02 	 30 	 	 16	0.453	10526.6	45
 20 	 0.2 	 0.02 	 30 	 	 17	1.063	15930.6	64
 20 	 0.2 	 0.02 	 30 	 	 18	0.563	9522.19	43
 20 	 0.2 	 0.02 	 30 	 	 19	0.64	11527.1	51
 20 	 0.2 	 0.02 	 30 	 	 20	0.641	14657.4	53
 20 	 0.2 	 0.02 	 30 	 	 21	0.578	7789.38	46
 20 	 0.2 	 0.02 	 30 	 	 22	0.781	9223.68	58
 20 	 0.2 	 0.02 	 30 	 	 23	0.75	10831.5	55
 20 	 0.2 	 0.02 	 30 	 	 24	0.641	10873.3	53
 20 	 0.2 	 0.02 	 30 	 	 25	0.437	10619.1	28
 20 	 0.2 	 0.02 	 30 	 	 26	0.688	10412.5	51
 20 	 0.2 	 0.02 	 30 	 	 27	0.859	16421.1	57
 20 	 0.2 	 0.02 	 30 	 	 28	0.469	11121.9	45
 20 	 0.2 	 0.02 	 30 	 	 29	0.562	9252.48	49
 20 	 0.2 	 0.02 	 30 	 	 30	0.797	12540.3	58
 20 	 0.2 	 0.02 	 30 	 	 31	0.563	13220.6	47
 20 	 0.2 	 0.02 	 30 	 	 32	0.703	13558.1	44
 20 	 0.2 	 0.02 	 30 	 	 33	0.672	11970.7	47
 20 	 0.2 	 0.02 	 30 	 	 34	0.453	8164.4	47
 20 	 0.2 	 0.02 	 30 	 	 35	0.937	15167.5	60
 20 	 0.2 	 0.02 	 30 	 	 36	0.875	8951.2	58
 20 	 0.2 	 0.02 	 30 	 	 37	0.64	8784.84	36
 20 	 0.2 	 0.02 	 30 	 	 38	0.625	9734.81	52
 20 	 0.2 	 0.02 	 30 	 	 39	0.688	9430.82	50
 20 	 0.2 	 0.02 	 30 	 	 40	0.531	12999.5	48
 20 	 0.2 	 0.02 	 30 	 	 41	0.719	8151.07	50
 20 	 0.2 	 0.02 	 30 	 	 42	0.421	7776.27	42
 20 	 0.2 	 0.02 	 30 	 	 43	0.719	13697.5	54
 20 	 0.2 	 0.02 	 30 	 	 44	0.937	15163.6	62
 20 	 0.2 	 0.02 	 30 	 	 45	0.735	16930.4	50
 20 	 0.2 	 0.02 	 30 	 	 46	0.5	7095.46	46
 20 	 0.2 	 0.02 	 30 	 	 47	0.531	10857.5	48
 20 	 0.2 	 0.02 	 30 	 	 48	0.437	8382.42	40
 20 	 0.2 	 0.02 	 30 	 	 49	1.079	17245	64
wart srednie: 35.0941	602010	2546	

-----------------------

-----------------------
 20 	 0.2 	 0.05 	 10 	 	 0	0.015	3694.32	16
 20 	 0.2 	 0.05 	 10 	 	 1	0	2810.67	12
 20 	 0.2 	 0.05 	 10 	 	 2	0	4337.31	14
 20 	 0.2 	 0.05 	 10 	 	 3	0.016	6347.02	15
 20 	 0.2 	 0.05 	 10 	 	 4	0	3427.47	15
 20 	 0.2 	 0.05 	 10 	 	 5	0	2088.6	7
 20 	 0.2 	 0.05 	 10 	 	 6	0	3868.17	18
 20 	 0.2 	 0.05 	 10 	 	 7	0.016	2835.28	13
 20 	 0.2 	 0.05 	 10 	 	 8	0	3149.92	13
 20 	 0.2 	 0.05 	 10 	 	 9	0.016	5508.23	16
 20 	 0.2 	 0.05 	 10 	 	 10	0	3256.72	15
 20 	 0.2 	 0.05 	 10 	 	 11	0.015	4597.44	10
 20 	 0.2 	 0.05 	 10 	 	 12	0	3290.88	14
 20 	 0.2 	 0.05 	 10 	 	 13	0.016	5167.04	15
 20 	 0.2 	 0.05 	 10 	 	 14	0	3057.05	11
 20 	 0.2 	 0.05 	 10 	 	 15	0	3355.51	13
 20 	 0.2 	 0.05 	 10 	 	 16	0	4283.73	16
 20 	 0.2 	 0.05 	 10 	 	 17	0.015	5748.5	16
 20 	 0.2 	 0.05 	 10 	 	 18	0	4909.82	18
 20 	 0.2 	 0.05 	 10 	 	 19	0.016	2944.43	14
 20 	 0.2 	 0.05 	 10 	 	 20	0	5677	17
 20 	 0.2 	 0.05 	 10 	 	 21	0.015	3898.43	16
 20 	 0.2 	 0.05 	 10 	 	 22	0	3325.97	15
 20 	 0.2 	 0.05 	 10 	 	 23	0.016	2587.06	15
 20 	 0.2 	 0.05 	 10 	 	 24	0	1992.04	6
 20 	 0.2 	 0.05 	 10 	 	 25	0.016	3636.25	15
 20 	 0.2 	 0.05 	 10 	 	 26	0	4701.76	14
 20 	 0.2 	 0.05 	 10 	 	 27	0.015	3443.95	15
 20 	 0.2 	 0.05 	 10 	 	 28	0	3042.67	14
 20 	 0.2 	 0.05 	 10 	 	 29	0.016	5358.03	13
 20 	 0.2 	 0.05 	 10 	 	 30	0	4167.8	15
 20 	 0.2 	 0.05 	 10 	 	 31	0.016	3813.34	15
 20 	 0.2 	 0.05 	 10 	 	 32	0	4073.7	15
 20 	 0.2 	 0.05 	 10 	 	 33	0.015	4183.57	18
 20 	 0.2 	 0.05 	 10 	 	 34	0	5218.56	17
 20 	 0.2 	 0.05 	 10 	 	 35	0	2781.55	13
 20 	 0.2 	 0.05 	 10 	 	 36	0	4017.78	16
 20 	 0.2 	 0.05 	 10 	 	 37	0	3019.08	15
 20 	 0.2 	 0.05 	 10 	 	 38	0	3923.58	11
 20 	 0.2 	 0.05 	 10 	 	 39	0.016	4450.67	16
 20 	 0.2 	 0.05 	 10 	 	 40	0.016	4496.35	14
 20 	 0.2 	 0.05 	 10 	 	 41	0	4511.15	16
 20 	 0.2 	 0.05 	 10 	 	 42	0	2673.79	11
 20 	 0.2 	 0.05 	 10 	 	 43	0	4259.38	17
 20 	 0.2 	 0.05 	 10 	 	 44	0	2512.51	12
 20 	 0.2 	 0.05 	 10 	 	 45	0	2617.64	10
 20 	 0.2 	 0.05 	 10 	 	 46	0	5063.01	16
 20 	 0.2 	 0.05 	 10 	 	 47	0.016	3610.74	13
 20 	 0.2 	 0.05 	 10 	 	 48	0	2411.89	10
 20 	 0.2 	 0.05 	 10 	 	 49	0.015	5122.23	15
wart srednie: 0.30294	197110	720	

-----------------------
 20 	 0.2 	 0.05 	 20 	 	 0	0.235	10089.4	32
 20 	 0.2 	 0.05 	 20 	 	 1	0.093	7172.03	27
 20 	 0.2 	 0.05 	 20 	 	 2	0.063	6796.94	25
 20 	 0.2 	 0.05 	 20 	 	 3	0.265	7451.31	29
 20 	 0.2 	 0.05 	 20 	 	 4	0.266	9018.3	33
 20 	 0.2 	 0.05 	 20 	 	 5	0.313	8715.75	31
 20 	 0.2 	 0.05 	 20 	 	 6	0.109	8359.39	30
 20 	 0.2 	 0.05 	 20 	 	 7	0.046	5251.84	27
 20 	 0.2 	 0.05 	 20 	 	 8	0.016	4549.17	20
 20 	 0.2 	 0.05 	 20 	 	 9	0.344	8865.13	31
 20 	 0.2 	 0.05 	 20 	 	 10	0.265	7848.07	32
 20 	 0.2 	 0.05 	 20 	 	 11	0.36	11178.3	35
 20 	 0.2 	 0.05 	 20 	 	 12	0.109	8581.97	25
 20 	 0.2 	 0.05 	 20 	 	 13	0.312	8383.56	34
 20 	 0.2 	 0.05 	 20 	 	 14	0.078	6688.86	22
 20 	 0.2 	 0.05 	 20 	 	 15	0.328	10245.8	31
 20 	 0.2 	 0.05 	 20 	 	 16	0.078	9535.09	28
 20 	 0.2 	 0.05 	 20 	 	 17	0.016	4675.14	17
 20 	 0.2 	 0.05 	 20 	 	 18	0.016	5551.72	15
 20 	 0.2 	 0.05 	 20 	 	 19	0.281	8815.22	31
 20 	 0.2 	 0.05 	 20 	 	 20	0.25	7489.09	30
 20 	 0.2 	 0.05 	 20 	 	 21	0.047	5168.92	24
 20 	 0.2 	 0.05 	 20 	 	 22	0.078	8404.93	29
 20 	 0.2 	 0.05 	 20 	 	 23	0.407	8900.42	35
 20 	 0.2 	 0.05 	 20 	 	 24	0.093	8136.45	28
 20 	 0.2 	 0.05 	 20 	 	 25	0.282	7169.62	32
 20 	 0.2 	 0.05 	 20 	 	 26	0.093	10384.8	28
 20 	 0.2 	 0.05 	 20 	 	 27	0.094	7866.98	26
 20 	 0.2 	 0.05 	 20 	 	 28	0.047	6114.6	27
 20 	 0.2 	 0.05 	 20 	 	 29	0.047	7648.83	28
 20 	 0.2 	 0.05 	 20 	 	 30	0.046	5776.6	27
 20 	 0.2 	 0.05 	 20 	 	 31	0.079	7931.16	29
 20 	 0.2 	 0.05 	 20 	 	 32	0.047	7397.82	27
 20 	 0.2 	 0.05 	 20 	 	 33	0.031	5832.54	22
 20 	 0.2 	 0.05 	 20 	 	 34	0.078	7326.82	27
 20 	 0.2 	 0.05 	 20 	 	 35	0.032	4405.16	26
 20 	 0.2 	 0.05 	 20 	 	 36	0.328	7752.32	34
 20 	 0.2 	 0.05 	 20 	 	 37	0.313	12701.7	36
 20 	 0.2 	 0.05 	 20 	 	 38	0.046	8514.02	29
 20 	 0.2 	 0.05 	 20 	 	 39	0.282	8482.49	31
 20 	 0.2 	 0.05 	 20 	 	 40	0.265	8597.17	30
 20 	 0.2 	 0.05 	 20 	 	 41	0.094	7667.56	26
 20 	 0.2 	 0.05 	 20 	 	 42	0.047	7795.19	25
 20 	 0.2 	 0.05 	 20 	 	 43	0.328	10417.3	36
 20 	 0.2 	 0.05 	 20 	 	 44	0.078	7079.27	24
 20 	 0.2 	 0.05 	 20 	 	 45	0.344	11496.7	38
 20 	 0.2 	 0.05 	 20 	 	 46	0.093	9869.93	31
 20 	 0.2 	 0.05 	 20 	 	 47	0.016	6679.25	22
 20 	 0.2 	 0.05 	 20 	 	 48	0.046	7913.51	23
 20 	 0.2 	 0.05 	 20 	 	 49	0.079	11903.7	26
wart srednie: 7.85706	408584	1439	

-----------------------
 20 	 0.2 	 0.05 	 30 	 	 0	0.328	7669.9	25
 20 	 0.2 	 0.05 	 30 	 	 1	0.625	14862.5	48
 20 	 0.2 	 0.05 	 30 	 	 2	0.453	12576.4	42
 20 	 0.2 	 0.05 	 30 	 	 3	0.563	14200.4	45
 20 	 0.2 	 0.05 	 30 	 	 4	0.391	12459.4	30
 20 	 0.2 	 0.05 	 30 	 	 5	0.672	18060.2	45
 20 	 0.2 	 0.05 	 30 	 	 6	0.609	10842.6	44
 20 	 0.2 	 0.05 	 30 	 	 7	0.766	21171	43
 20 	 0.2 	 0.05 	 30 	 	 8	0.468	9612.83	44
 20 	 0.2 	 0.05 	 30 	 	 9	0.438	17153.5	41
 20 	 0.2 	 0.05 	 30 	 	 10	0.266	10379.8	28
 20 	 0.2 	 0.05 	 30 	 	 11	0.375	11052.3	33
 20 	 0.2 	 0.05 	 30 	 	 12	0.625	12790.6	44
 20 	 0.2 	 0.05 	 30 	 	 13	0.859	16590.8	42
 20 	 0.2 	 0.05 	 30 	 	 14	0.859	17058.6	57
 20 	 0.2 	 0.05 	 30 	 	 15	0.469	10172.4	44
 20 	 0.2 	 0.05 	 30 	 	 16	0.406	11434.2	37
 20 	 0.2 	 0.05 	 30 	 	 17	0.875	17876.5	53
 20 	 0.2 	 0.05 	 30 	 	 18	0.453	9770.65	40
 20 	 0.2 	 0.05 	 30 	 	 19	0.313	9877.91	35
 20 	 0.2 	 0.05 	 30 	 	 20	0.453	6494.42	40
 20 	 0.2 	 0.05 	 30 	 	 21	0.547	12228.6	28
 20 	 0.2 	 0.05 	 30 	 	 22	0.578	11598.4	38
 20 	 0.2 	 0.05 	 30 	 	 23	0.078	7614.83	28
 20 	 0.2 	 0.05 	 30 	 	 24	0.422	10927.7	39
 20 	 0.2 	 0.05 	 30 	 	 25	0.5	10773.5	42
 20 	 0.2 	 0.05 	 30 	 	 26	0.594	10008.5	44
 20 	 0.2 	 0.05 	 30 	 	 27	0.578	14871.5	46
 20 	 0.2 	 0.05 	 30 	 	 28	0.485	7519.51	45
 20 	 0.2 	 0.05 	 30 	 	 29	0.437	16372.2	42
 20 	 0.2 	 0.05 	 30 	 	 30	0.516	9693.46	41
 20 	 0.2 	 0.05 	 30 	 	 31	0.625	13457.6	49
 20 	 0.2 	 0.05 	 30 	 	 32	0.531	12447	48
 20 	 0.2 	 0.05 	 30 	 	 33	0.406	11779.5	37
 20 	 0.2 	 0.05 	 30 	 	 34	0.313	10398.4	37
 20 	 0.2 	 0.05 	 30 	 	 35	0.75	17464.6	47
 20 	 0.2 	 0.05 	 30 	 	 36	0.735	13109.2	53
 20 	 0.2 	 0.05 	 30 	 	 37	0.5	12791.1	35
 20 	 0.2 	 0.05 	 30 	 	 38	0.312	9084.39	31
 20 	 0.2 	 0.05 	 30 	 	 39	0.469	10883.8	42
 20 	 0.2 	 0.05 	 30 	 	 40	0.468	10667.8	43
 20 	 0.2 	 0.05 	 30 	 	 41	0.828	14754.1	53
 20 	 0.2 	 0.05 	 30 	 	 42	0.406	6706.18	32
 20 	 0.2 	 0.05 	 30 	 	 43	0.531	10404.5	42
 20 	 0.2 	 0.05 	 30 	 	 44	0.688	11252.1	52
 20 	 0.2 	 0.05 	 30 	 	 45	0.422	9743.81	35
 20 	 0.2 	 0.05 	 30 	 	 46	0.578	13085.3	46
 20 	 0.2 	 0.05 	 30 	 	 47	0.297	11138	37
 20 	 0.2 	 0.05 	 30 	 	 48	0.875	13915.4	53
 20 	 0.2 	 0.05 	 30 	 	 49	1.125	19980.2	62
wart srednie: 27.3972	629087	2128	

-----------------------

-----------------------
 20 	 0.2 	 0.1 	 10 	 	 0	0	4920.48	10
 20 	 0.2 	 0.1 	 10 	 	 1	0	4931.21	10
 20 	 0.2 	 0.1 	 10 	 	 2	0	3824.45	10
 20 	 0.2 	 0.1 	 10 	 	 3	0	4918.3	10
 20 	 0.2 	 0.1 	 10 	 	 4	0	2289.25	7
 20 	 0.2 	 0.1 	 10 	 	 5	0	4283.71	9
 20 	 0.2 	 0.1 	 10 	 	 6	0	7114.61	12
 20 	 0.2 	 0.1 	 10 	 	 7	0	4962.99	12
 20 	 0.2 	 0.1 	 10 	 	 8	0.016	2306.19	8
 20 	 0.2 	 0.1 	 10 	 	 9	0	3346.2	7
 20 	 0.2 	 0.1 	 10 	 	 10	0	3617.8	10
 20 	 0.2 	 0.1 	 10 	 	 11	0	3040.11	8
 20 	 0.2 	 0.1 	 10 	 	 12	0.016	4401.08	10
 20 	 0.2 	 0.1 	 10 	 	 13	0	3405.26	8
 20 	 0.2 	 0.1 	 10 	 	 14	0	3488.53	8
 20 	 0.2 	 0.1 	 10 	 	 15	0	4401.18	10
 20 	 0.2 	 0.1 	 10 	 	 16	0.015	5263.39	11
 20 	 0.2 	 0.1 	 10 	 	 17	0	5525.45	12
 20 	 0.2 	 0.1 	 10 	 	 18	0	4618.91	10
 20 	 0.2 	 0.1 	 10 	 	 19	0	3819.83	7
 20 	 0.2 	 0.1 	 10 	 	 20	0	4526.62	10
 20 	 0.2 	 0.1 	 10 	 	 21	0	4319.14	9
 20 	 0.2 	 0.1 	 10 	 	 22	0	2870.27	8
 20 	 0.2 	 0.1 	 10 	 	 23	0.016	3557.99	9
 20 	 0.2 	 0.1 	 10 	 	 24	0	2311.9	8
 20 	 0.2 	 0.1 	 10 	 	 25	0	3788.45	8
 20 	 0.2 	 0.1 	 10 	 	 26	0	2509.18	8
 20 	 0.2 	 0.1 	 10 	 	 27	0	3729.29	9
 20 	 0.2 	 0.1 	 10 	 	 28	0	3791.41	8
 20 	 0.2 	 0.1 	 10 	 	 29	0	3861.51	10
 20 	 0.2 	 0.1 	 10 	 	 30	0	5798.31	10
 20 	 0.2 	 0.1 	 10 	 	 31	0.016	7055.8	11
 20 	 0.2 	 0.1 	 10 	 	 32	0	3993.86	11
 20 	 0.2 	 0.1 	 10 	 	 33	0	4774.38	10
 20 	 0.2 	 0.1 	 10 	 	 34	0	4009.2	10
 20 	 0.2 	 0.1 	 10 	 	 35	0	5467.07	11
 20 	 0.2 	 0.1 	 10 	 	 36	0	6180.41	9
 20 	 0.2 	 0.1 	 10 	 	 37	0	2274.02	7
 20 	 0.2 	 0.1 	 10 	 	 38	0.016	4681.81	10
 20 	 0.2 	 0.1 	 10 	 	 39	0	4945.31	11
 20 	 0.2 	 0.1 	 10 	 	 40	0	3177.8	8
 20 	 0.2 	 0.1 	 10 	 	 41	0	3734.28	8
 20 	 0.2 	 0.1 	 10 	 	 42	0	5153.49	12
 20 	 0.2 	 0.1 	 10 	 	 43	0	4622.47	11
 20 	 0.2 	 0.1 	 10 	 	 44	0	3077.03	7
 20 	 0.2 	 0.1 	 10 	 	 45	0	2856.54	9
 20 	 0.2 	 0.1 	 10 	 	 46	0	4062.15	9
 20 	 0.2 	 0.1 	 10 	 	 47	0	2233.61	7
 20 	 0.2 	 0.1 	 10 	 	 48	0	5195.22	10
 20 	 0.2 	 0.1 	 10 	 	 49	0	4714.09	9
wart srednie: 0.0969	211884	475	

-----------------------
 20 	 0.2 	 0.1 	 20 	 	 0	0.094	8790.25	21
 20 	 0.2 	 0.1 	 20 	 	 1	0.015	6719.33	13
 20 	 0.2 	 0.1 	 20 	 	 2	0.016	6728.54	15
 20 	 0.2 	 0.1 	 20 	 	 3	0	7533.45	16
 20 	 0.2 	 0.1 	 20 	 	 4	0.172	11788.5	22
 20 	 0.2 	 0.1 	 20 	 	 5	0	9589.06	17
 20 	 0.2 	 0.1 	 20 	 	 6	0.11	12743.8	18
 20 	 0.2 	 0.1 	 20 	 	 7	0.14	10810.4	13
 20 	 0.2 	 0.1 	 20 	 	 8	0.094	10721.1	21
 20 	 0.2 	 0.1 	 20 	 	 9	0.016	10573.6	20
 20 	 0.2 	 0.1 	 20 	 	 10	0.015	8795.03	18
 20 	 0.2 	 0.1 	 20 	 	 11	0.032	9500.44	19
 20 	 0.2 	 0.1 	 20 	 	 12	0.109	9357.25	21
 20 	 0.2 	 0.1 	 20 	 	 13	0.016	7430.94	12
 20 	 0.2 	 0.1 	 20 	 	 14	0.172	11526.7	20
 20 	 0.2 	 0.1 	 20 	 	 15	0.093	8577.97	22
 20 	 0.2 	 0.1 	 20 	 	 16	0.032	8602.12	15
 20 	 0.2 	 0.1 	 20 	 	 17	0.015	9413.38	19
 20 	 0.2 	 0.1 	 20 	 	 18	0.016	5109.81	15
 20 	 0.2 	 0.1 	 20 	 	 19	0.015	5880.77	19
 20 	 0.2 	 0.1 	 20 	 	 20	0.016	7413.12	17
 20 	 0.2 	 0.1 	 20 	 	 21	0.016	7753.79	19
 20 	 0.2 	 0.1 	 20 	 	 22	0.015	8404.12	20
 20 	 0.2 	 0.1 	 20 	 	 23	0.016	7915.79	19
 20 	 0.2 	 0.1 	 20 	 	 24	0.015	6078.13	13
 20 	 0.2 	 0.1 	 20 	 	 25	0.016	7512.95	19
 20 	 0.2 	 0.1 	 20 	 	 26	0.031	6942.45	19
 20 	 0.2 	 0.1 	 20 	 	 27	0.016	5629.12	19
 20 	 0.2 	 0.1 	 20 	 	 28	0.015	5464.14	15
 20 	 0.2 	 0.1 	 20 	 	 29	0.141	14554.6	21
 20 	 0.2 	 0.1 	 20 	 	 30	0.109	10674.2	22
 20 	 0.2 	 0.1 	 20 	 	 31	0.016	11770.4	20
 20 	 0.2 	 0.1 	 20 	 	 32	0.016	8412.02	19
 20 	 0.2 	 0.1 	 20 	 	 33	0	8187.66	15
 20 	 0.2 	 0.1 	 20 	 	 34	0.031	8625.29	20
 20 	 0.2 	 0.1 	 20 	 	 35	0.016	10740	20
 20 	 0.2 	 0.1 	 20 	 	 36	0.016	6751.26	19
 20 	 0.2 	 0.1 	 20 	 	 37	0.156	15618.6	24
 20 	 0.2 	 0.1 	 20 	 	 38	0.016	9993.92	19
 20 	 0.2 	 0.1 	 20 	 	 39	0.109	10405.8	23
 20 	 0.2 	 0.1 	 20 	 	 40	0.016	6102.97	19
 20 	 0.2 	 0.1 	 20 	 	 41	0.015	9273.78	19
 20 	 0.2 	 0.1 	 20 	 	 42	0.016	7858.08	19
 20 	 0.2 	 0.1 	 20 	 	 43	0	7924.32	19
 20 	 0.2 	 0.1 	 20 	 	 44	0.094	9703.07	20
 20 	 0.2 	 0.1 	 20 	 	 45	0.015	8756.53	21
 20 	 0.2 	 0.1 	 20 	 	 46	0.016	9778.23	21
 20 	 0.2 	 0.1 	 20 	 	 47	0.016	6525.68	15
 20 	 0.2 	 0.1 	 20 	 	 48	0.109	9417.87	22
 20 	 0.2 	 0.1 	 20 	 	 49	0.015	9433.24	16
wart srednie: 2.31132	452665	947	

-----------------------
 20 	 0.2 	 0.1 	 30 	 	 0	0.125	13039.8	20
 20 	 0.2 	 0.1 	 30 	 	 1	0.282	12395.5	27
 20 	 0.2 	 0.1 	 30 	 	 2	0.234	12580.9	31
 20 	 0.2 	 0.1 	 30 	 	 3	0.281	16328.2	22
 20 	 0.2 	 0.1 	 30 	 	 4	0.328	16548	33
 20 	 0.2 	 0.1 	 30 	 	 5	0.157	9634.11	25
 20 	 0.2 	 0.1 	 30 	 	 6	0.125	9015.16	22
 20 	 0.2 	 0.1 	 30 	 	 7	0.219	13261.8	28
 20 	 0.2 	 0.1 	 30 	 	 8	0.437	12831.2	34
 20 	 0.2 	 0.1 	 30 	 	 9	0.25	15651	28
 20 	 0.2 	 0.1 	 30 	 	 10	0.188	13693.9	26
 20 	 0.2 	 0.1 	 30 	 	 11	0.328	16131	29
 20 	 0.2 	 0.1 	 30 	 	 12	0.25	15495.8	31
 20 	 0.2 	 0.1 	 30 	 	 13	0.281	15421.5	23
 20 	 0.2 	 0.1 	 30 	 	 14	0.235	9357.81	26
 20 	 0.2 	 0.1 	 30 	 	 15	0.25	14788.2	26
 20 	 0.2 	 0.1 	 30 	 	 16	0.266	11064.4	29
 20 	 0.2 	 0.1 	 30 	 	 17	0.297	10486.8	29
 20 	 0.2 	 0.1 	 30 	 	 18	0.234	15953.9	29
 20 	 0.2 	 0.1 	 30 	 	 19	0.172	10950.8	25
 20 	 0.2 	 0.1 	 30 	 	 20	0.203	12594.8	29
 20 	 0.2 	 0.1 	 30 	 	 21	0.297	14852.2	26
 20 	 0.2 	 0.1 	 30 	 	 22	0.203	5869.09	24
 20 	 0.2 	 0.1 	 30 	 	 23	0.234	13364.9	25
 20 	 0.2 	 0.1 	 30 	 	 24	0.344	12528.4	28
 20 	 0.2 	 0.1 	 30 	 	 25	0.422	14747.6	29
 20 	 0.2 	 0.1 	 30 	 	 26	0.281	15140.7	33
 20 	 0.2 	 0.1 	 30 	 	 27	0.359	17904.8	24
 20 	 0.2 	 0.1 	 30 	 	 28	0.219	15296.1	27
 20 	 0.2 	 0.1 	 30 	 	 29	0.266	11882.5	27
 20 	 0.2 	 0.1 	 30 	 	 30	0.187	12032.3	26
 20 	 0.2 	 0.1 	 30 	 	 31	0.235	10809.4	26
 20 	 0.2 	 0.1 	 30 	 	 32	0.39	13006.9	33
 20 	 0.2 	 0.1 	 30 	 	 33	0.235	9098.14	19
 20 	 0.2 	 0.1 	 30 	 	 34	0.172	9419.41	21
 20 	 0.2 	 0.1 	 30 	 	 35	0.343	14517.9	30
 20 	 0.2 	 0.1 	 30 	 	 36	0.532	17074.9	33
 20 	 0.2 	 0.1 	 30 	 	 37	0.375	11804.1	33
 20 	 0.2 	 0.1 	 30 	 	 38	0.453	18460.9	37
 20 	 0.2 	 0.1 	 30 	 	 39	0.234	12813.4	28
 20 	 0.2 	 0.1 	 30 	 	 40	0.219	13656.8	29
 20 	 0.2 	 0.1 	 30 	 	 41	0.281	16044.6	30
 20 	 0.2 	 0.1 	 30 	 	 42	0.188	10994.6	24
 20 	 0.2 	 0.1 	 30 	 	 43	0.218	5829.71	23
 20 	 0.2 	 0.1 	 30 	 	 44	0.438	19925	37
 20 	 0.2 	 0.1 	 30 	 	 45	0.297	11131.1	28
 20 	 0.2 	 0.1 	 30 	 	 46	0.25	15360.8	31
 20 	 0.2 	 0.1 	 30 	 	 47	0.25	11332	29
 20 	 0.2 	 0.1 	 30 	 	 48	0.297	13613.5	30
 20 	 0.2 	 0.1 	 30 	 	 49	0.265	13930.6	31
wart srednie: 13.8985	672833	1420	

-----------------------

-----------------------

-----------------------
 20 	 0.5 	 0.02 	 10 	 	 0	0.281	3930.9	51
 20 	 0.5 	 0.02 	 10 	 	 1	0.141	3033.78	30
 20 	 0.5 	 0.02 	 10 	 	 2	0.015	1140.91	16
 20 	 0.5 	 0.02 	 10 	 	 3	0.25	2878.69	27
 20 	 0.5 	 0.02 	 10 	 	 4	0.157	3468.28	43
 20 	 0.5 	 0.02 	 10 	 	 5	0.172	3356.08	25
 20 	 0.5 	 0.02 	 10 	 	 6	0.234	2796.04	47
 20 	 0.5 	 0.02 	 10 	 	 7	0.438	4580.75	55
 20 	 0.5 	 0.02 	 10 	 	 8	0.094	3007.92	32
 20 	 0.5 	 0.02 	 10 	 	 9	0.093	2537.64	6
 20 	 0.5 	 0.02 	 10 	 	 10	0.281	4248.45	46
 20 	 0.5 	 0.02 	 10 	 	 11	0.297	4500.86	38
 20 	 0.5 	 0.02 	 10 	 	 12	0.578	5775.12	55
 20 	 0.5 	 0.02 	 10 	 	 13	0.688	4985.69	64
 20 	 0.5 	 0.02 	 10 	 	 14	0.282	3362.48	36
 20 	 0.5 	 0.02 	 10 	 	 15	0.281	3158.46	30
 20 	 0.5 	 0.02 	 10 	 	 16	0.078	2407.71	32
 20 	 0.5 	 0.02 	 10 	 	 17	0.188	2674.17	23
 20 	 0.5 	 0.02 	 10 	 	 18	0.469	5599.54	52
 20 	 0.5 	 0.02 	 10 	 	 19	0.422	5154.58	56
 20 	 0.5 	 0.02 	 10 	 	 20	0.031	1739.93	26
 20 	 0.5 	 0.02 	 10 	 	 21	0.359	3957.19	48
 20 	 0.5 	 0.02 	 10 	 	 22	0.125	2946.87	40
 20 	 0.5 	 0.02 	 10 	 	 23	0.219	2788.77	43
 20 	 0.5 	 0.02 	 10 	 	 24	0.563	5977.08	61
 20 	 0.5 	 0.02 	 10 	 	 25	0.156	2404.33	27
 20 	 0.5 	 0.02 	 10 	 	 26	0.203	3346.24	37
 20 	 0.5 	 0.02 	 10 	 	 27	0.203	4451.28	40
 20 	 0.5 	 0.02 	 10 	 	 28	0.344	3929.26	22
 20 	 0.5 	 0.02 	 10 	 	 29	0.172	3378.01	45
 20 	 0.5 	 0.02 	 10 	 	 30	0.281	4164.63	39
 20 	 0.5 	 0.02 	 10 	 	 31	0.266	3452.53	31
 20 	 0.5 	 0.02 	 10 	 	 32	0.141	3232.95	23
 20 	 0.5 	 0.02 	 10 	 	 33	0.109	2264.1	24
 20 	 0.5 	 0.02 	 10 	 	 34	0.172	2747.13	31
 20 	 0.5 	 0.02 	 10 	 	 35	0.36	4476.26	12
 20 	 0.5 	 0.02 	 10 	 	 36	0.265	3056.81	35
 20 	 0.5 	 0.02 	 10 	 	 37	0.187	3775.19	31
 20 	 0.5 	 0.02 	 10 	 	 38	0.125	2819.33	20
 20 	 0.5 	 0.02 	 10 	 	 39	0.219	3584.66	40
 20 	 0.5 	 0.02 	 10 	 	 40	0.219	2692.8	36
 20 	 0.5 	 0.02 	 10 	 	 41	0.328	3766.47	52
 20 	 0.5 	 0.02 	 10 	 	 42	0.141	2639.78	44
 20 	 0.5 	 0.02 	 10 	 	 43	0.156	2686.01	14
 20 	 0.5 	 0.02 	 10 	 	 44	0.109	2041.74	10
 20 	 0.5 	 0.02 	 10 	 	 45	0.25	2798.93	13
 20 	 0.5 	 0.02 	 10 	 	 46	0.094	2180.01	21
 20 	 0.5 	 0.02 	 10 	 	 47	0.093	2940.62	20
